pos,fn,label,label_prefilter
252.2560086375,RSL20000916_093204.aif,D,D
253.160936896,RSL20000916_093204.aif,D,D
255.98094588700002,RSL20000916_093204.aif,D,D
259.2113293205,RSL20000916_093204.aif,D,D
261.6314862905,RSL20000916_093204.aif,D,D
263.2519392185,RSL20000916_093204.aif,D,D
264.462017703,RSL20000916_093204.aif,L,L
265.592102494,RSL20000916_093204.aif,D,D
267.423003854,RSL20000916_093204.aif,D,D
269.76950387299996,RSL20000916_093204.aif,D,D
271.00062720100004,RSL20000916_093204.aif,L,L
271.3373446925,RSL20000916_093204.aif,L,L
271.726674292,RSL20000916_093204.aif,L,L
272.64212497150004,RSL20000916_093204.aif,D,D
273.756145198,RSL20000916_093204.aif,L,L
274.18756448399995,RSL20000916_093204.aif,L,L
274.534804397,RSL20000916_093204.aif,L,L
275.13458242900003,RSL20000916_093204.aif,L,L
275.5133896065,RSL20000916_093204.aif,L,L
275.9027192065,RSL20000916_093204.aif,L,L
278.0510566015,RSL20000916_093204.aif,D,D
280.13449607949997,RSL20000916_093204.aif,P,P
281.597112683,RSL20000916_093204.aif,L,L
282.680922109,RSL20000916_093204.aif,D,D
284.6696597935,RSL20000916_093204.aif,L,L
285.08879327,RSL20000916_093204.aif,Q,Q
285.8197235995,RSL20000916_093204.aif,D,D
288.0067983105,RSL20000916_093204.aif,L,L
288.638143607,RSL20000916_093204.aif,P,P
289.9890248485,RSL20000916_093204.aif,D,D
291.6515674625,RSL20000916_093204.aif,L,L
292.146121278,RSL20000916_093204.aif,P,P
293.871798422,RSL20000916_093204.aif,L,L
294.155903805,RSL20000916_093204.aif,Q,Q
294.639935199,RSL20000916_093204.aif,L,L
295.11344417149996,RSL20000916_093204.aif,Q,Q
296.1972535975,RSL20000916_093204.aif,L,L
296.82859889350004,RSL20000916_093204.aif,Q,Q
298.721510839,RSL20000916_093204.aif,M,M
2.1800593724999997,RSL20000916_090204.aif,E,E
4.0922616204999995,RSL20000916_090204.aif,G,G
7.909225641,RSL20000916_090204.aif,I,I
9.813987413500001,RSL20000916_090204.aif,I,I
13.4338755685,RSL20000916_090204.aif,E,E
15.886523906499999,RSL20000916_090204.aif,G,G
18.646940381,RSL20000916_090204.aif,E,E
20.856761656499998,RSL20000916_090204.aif,G,G
24.576999493499997,RSL20000916_090204.aif,I,I
26.474320790500002,RSL20000916_090204.aif,I,I
30.225428873,RSL20000916_090204.aif,E,E
32.963523921000004,RSL20000916_090204.aif,G,G
35.5900118335,RSL20000916_090204.aif,E,E
37.948642622,RSL20000916_090204.aif,G,G
41.765814878,RSL20000916_090204.aif,I,I
43.841707591,RSL20000916_090204.aif,I,I
47.4568639045,RSL20000916_090204.aif,E,E
50.001506585,RSL20000916_090204.aif,G,G
52.5907921195,RSL20000916_090204.aif,E,E
55.194958605,RSL20000916_090204.aif,G,G
59.309541653,RSL20000916_090204.aif,I,I
61.1919819985,RSL20000916_090204.aif,I,I
64.6745487165,RSL20000916_090204.aif,E,E
67.61353660750001,RSL20000916_090204.aif,F,F
70.589726877,RSL20000916_090204.aif,E,E
73.5659171465,RSL20000916_090204.aif,F,F
78.6998453615,RSL20000916_090204.aif,I,I
80.30652210950001,RSL20000916_090204.aif,I,I
83.660364042,RSL20000916_090204.aif,E,E
86.34637576,RSL20000916_090204.aif,F,F
88.898458916,RSL20000916_090204.aif,E,E
90.95947067750001,RSL20000916_090204.aif,F,F
95.0219703955,RSL20000916_090204.aif,I,I
96.83744646,RSL20000916_090204.aif,D,D
100.30490685999999,RSL20000916_090204.aif,E,E
102.29895434049999,RSL20000916_090204.aif,F,F
104.5162160915,RSL20000916_090204.aif,E,E
106.10847788550001,RSL20000916_090204.aif,K,K
106.66651356099999,RSL20000916_090204.aif,J,J
107.351037323,RSL20000916_090204.aif,D,D
108.965620544,RSL20000916_090204.aif,D,D
110.041774438,RSL20000916_090204.aif,L,L
110.495643454,RSL20000916_090204.aif,Q,Q
112.6831433025,RSL20000916_090204.aif,D,D
117.1623096575,RSL20000916_090204.aif,D,D
119.0819523815,RSL20000916_090204.aif,L,L
119.4762975925,RSL20000916_090204.aif,Q,Q
120.2501070625,RSL20000916_090204.aif,D,D
122.6285553165,RSL20000916_090204.aif,L,L
123.015460052,RSL20000916_090204.aif,Q,Q
123.759507619,RSL20000916_090204.aif,D,D
125.865162235,RSL20000916_090204.aif,L,L
126.319031251,RSL20000916_090204.aif,Q,Q
126.94403120749999,RSL20000916_090204.aif,K,K
127.3458168935,RSL20000916_090204.aif,L,L
127.844328764,RSL20000916_090204.aif,Q,Q
128.64790013700002,RSL20000916_090204.aif,D,D
129.8588803255,RSL20000916_090204.aif,L,L
130.3350707685,RSL20000916_090204.aif,Q,Q
131.235368325,RSL20000916_090204.aif,P,P
134.45709429200002,RSL20000916_090204.aif,D,D
138.48983210699998,RSL20000916_090204.aif,D,D
140.9154271765,RSL20000916_090204.aif,L,L
141.733879501,RSL20000916_090204.aif,K,K
142.3291175545,RSL20000916_090204.aif,P,P
144.3603674135,RSL20000916_090204.aif,D,D
145.26066497,RSL20000916_090204.aif,L,L
146.1981401415,RSL20000916_090204.aif,K,K
147.19516388149998,RSL20000916_090204.aif,P,P
148.05825906,RSL20000916_090204.aif,K,K
148.6534971135,RSL20000916_090204.aif,P,P
150.4168898485,RSL20000916_090204.aif,K,K
150.9154017185,RSL20000916_090204.aif,P,P
151.7189730915,RSL20000916_090204.aif,P,P
156.0064796625,RSL20000916_090204.aif,M,M
160.3814793585,RSL20000916_090204.aif,M,M
162.7773125255,RSL20000916_090204.aif,M,M
165.9767170655,RSL20000916_090204.aif,M,M
169.1910025565,RSL20000916_090204.aif,M,M
172.214746613,RSL20000916_090204.aif,M,M
177.15522246,RSL20000916_090204.aif,M,M
179.9678263825,RSL20000916_090204.aif,M,M
183.41941348,RSL20000916_090204.aif,M,M
186.4019258755,RSL20000916_090204.aif,M,M
188.93832496599998,RSL20000916_090204.aif,M,M
190.93541226050002,RSL20000916_090204.aif,M,M
193.659987205,RSL20000916_090204.aif,M,M
198.3038458755,RSL20000916_090204.aif,M,M
201.870650038,RSL20000916_090204.aif,M,M
203.916780848,RSL20000916_090204.aif,M,M
207.004578253,RSL20000916_090204.aif,M,M
211.74412987649998,RSL20000916_090204.aif,M,M
214.080439238,RSL20000916_090204.aif,O,O
215.4846482945,RSL20000916_090204.aif,M,M
218.32691000199998,RSL20000916_090204.aif,M,M
221.972743082,RSL20000916_090204.aif,M,M
225.3581595135,RSL20000916_090204.aif,O,O
227.672147448,RSL20000916_090204.aif,M,M
231.9749790875,RSL20000916_090204.aif,M,M
235.85867439,RSL20000916_090204.aif,A,A
239.6830788865,RSL20000916_090204.aif,A,A
241.891766548,RSL20000916_090204.aif,B,B
244.78611158500001,RSL20000916_090204.aif,B,B
249.24295651350002,RSL20000916_090204.aif,,?
252.62837294550002,RSL20000916_090204.aif,A,A
256.8917341255,RSL20000916_090204.aif,A,A
260.4706029245,RSL20000916_090204.aif,B,B
264.5703050205,RSL20000916_090204.aif,B,B
268.6064263835,RSL20000916_090204.aif,A,A
272.60376390299996,RSL20000916_090204.aif,A,A
275.14274257399995,RSL20000916_090204.aif,B,B
278.5802423355,RSL20000916_090204.aif,B,B
281.8763730585,RSL20000916_090204.aif,B,B
286.350354637,RSL20000916_090204.aif,B,B
290.28430642349997,RSL20000916_090204.aif,A,A
293.85573474750004,RSL20000916_090204.aif,A,A
296.988175006,RSL20000916_090204.aif,B,B
299.3385710755,RSL20000916_090204.aif,B,B
1.6719744065,RSL20000916_094204.aif,E,E
4.1500793300000005,RSL20000916_094204.aif,F,F
13.7428238985,RSL20000916_094204.aif,E,E
16.9524176245,RSL20000916_094204.aif,F,F
19.228989918499998,RSL20000916_094204.aif,E,E
21.572739756,RSL20000916_094204.aif,F,F
24.589549272,RSL20000916_094204.aif,E,E
26.821336537,RSL20000916_094204.aif,G,G
31.557315164499997,RSL20000916_094204.aif,E,E
34.5429837465,RSL20000916_094204.aif,F,F
36.819556041,RSL20000916_094204.aif,E,E
39.1633058785,RSL20000916_094204.aif,F,F
41.925049317,RSL20000916_094204.aif,E,E
44.3808414325,RSL20000916_094204.aif,G,G
48.754845906,RSL20000916_094204.aif,E,E
51.359841744,RSL20000916_094204.aif,G,G
54.1283764,RSL20000916_094204.aif,E,E
56.188487722000005,RSL20000916_094204.aif,F,F
58.38295413,RSL20000916_094204.aif,E,E
61.211875112,RSL20000916_094204.aif,F,F
64.1826153515,RSL20000916_094204.aif,E,E
66.10090741549999,RSL20000916_094204.aif,F,F
69.40241227,RSL20000916_094204.aif,E,E
72.447794224,RSL20000916_094204.aif,F,F
76.62773024,RSL20000916_094204.aif,E,E
79.0685143055,RSL20000916_094204.aif,F,F
81.412264143,RSL20000916_094204.aif,E,E
83.569409694,RSL20000916_094204.aif,F,F
87.1945128025,RSL20000916_094204.aif,E,E
89.194910753,RSL20000916_094204.aif,F,F
92.807569738,RSL20000916_094204.aif,E,E
94.83782437400001,RSL20000916_094204.aif,F,F
98.70193699949999,RSL20000916_094204.aif,I,I
103.792501933,RSL20000916_094204.aif,I,I
105.050173099,RSL20000916_094204.aif,E,E
108.140340082,RSL20000916_094204.aif,F,F
110.207915575,RSL20000916_094204.aif,E,E
112.4247744975,RSL20000916_094204.aif,F,F
117.8885480035,RSL20000916_094204.aif,I,I
118.7917127495,RSL20000916_094204.aif,I,I
122.750293304,RSL20000916_094204.aif,E,E
125.7807469155,RSL20000916_094204.aif,F,F
128.31856521,RSL20000916_094204.aif,E,E
130.1547513885,RSL20000916_094204.aif,F,F
132.16261351050002,RSL20000916_094204.aif,E,E
134.088369746,RSL20000916_094204.aif,F,F
143.9716792195,RSL20000916_094204.aif,K,K
146.158917271,RSL20000916_094204.aif,D,D
147.779010808,RSL20000916_094204.aif,D,D
150.234354886,RSL20000916_094204.aif,D,D
151.667475806,RSL20000916_094204.aif,K,K
152.1825036365,RSL20000916_094204.aif,J,J
152.7945656955,RSL20000916_094204.aif,D,D
154.2916215215,RSL20000916_094204.aif,D,D
155.4592749055,RSL20000916_094204.aif,L,L
155.92205353600002,RSL20000916_094204.aif,K,K
156.429617195,RSL20000916_094204.aif,J,J
158.177440825,RSL20000916_094204.aif,D,D
159.347367448,RSL20000916_094204.aif,L,L
159.705647678,RSL20000916_094204.aif,Q,Q
162.3181076875,RSL20000916_094204.aif,D,D
166.81153890399997,RSL20000916_094204.aif,D,D
168.774615997,RSL20000916_094204.aif,L,L
171.7634532675,RSL20000916_094204.aif,D,D
172.5024062415,RSL20000916_094204.aif,L,L
173.84595710399998,RSL20000916_094204.aif,L,L
175.0999379085,RSL20000916_094204.aif,D,D
176.0180309975,RSL20000916_094204.aif,L,L
179.0327964805,RSL20000916_094204.aif,D,D
185.399734733,RSL20000916_094204.aif,L,L
186.63878719450003,RSL20000916_094204.aif,D,D
188.51229423,RSL20000916_094204.aif,L,L
189.325888919,RSL20000916_094204.aif,L,L
190.4304588075,RSL20000916_094204.aif,P,P
193.543018305,RSL20000916_094204.aif,L,L
196.66304197350001,RSL20000916_094204.aif,L,L
198.163340436,RSL20000916_094204.aif,L,L
199.10382604,RSL20000916_094204.aif,L,L
200.036847472,RSL20000916_094204.aif,P,P
203.2091203405,RSL20000916_094204.aif,M,M
207.524150816,RSL20000916_094204.aif,M,M
210.681495342,RSL20000916_094204.aif,M,M
212.62964409249997,RSL20000916_094204.aif,M,M
214.4732944415,RSL20000916_094204.aif,P,P
215.8168453035,RSL20000916_094204.aif,P,P
217.92363500049998,RSL20000916_094204.aif,M,M
222.670848047,RSL20000916_094204.aif,M,M
225.977476002,RSL20000916_094204.aif,M,M
229.072750469,RSL20000916_094204.aif,M,M
231.4393500445,RSL20000916_094204.aif,M,M
234.551909542,RSL20000916_094204.aif,M,M
236.2529225165,RSL20000916_094204.aif,M,M
238.9474884115,RSL20000916_094204.aif,M,M
239.8581173295,RSL20000916_094204.aif,M,M
242.291276444,RSL20000916_094204.aif,M,M
245.00077068299998,RSL20000916_094204.aif,M,M
247.665479893,RSL20000916_094204.aif,M,M
250.783545766,RSL20000916_094204.aif,M,M
253.55744163449998,RSL20000916_094204.aif,P,P
255.5758592835,RSL20000916_094204.aif,M,M
259.666225242,RSL20000916_094204.aif,M,M
263.114672455,RSL20000916_094204.aif,M,M
265.771917493,RSL20000916_094204.aif,M,M
269.19864852800004,RSL20000916_094204.aif,O,O
270.2734892175,RSL20000916_094204.aif,,N
272.960590942,RSL20000916_094204.aif,O,O
274.8714188345,RSL20000916_094204.aif,B,B
277.78272248,RSL20000916_094204.aif,B,B
282.08936896349996,RSL20000916_094204.aif,B,B
285.8886905675,RSL20000916_094204.aif,A,A
289.180390179,RSL20000916_094204.aif,A,A
291.680146831,RSL20000916_094204.aif,B,B
295.330126673,RSL20000916_094204.aif,B,B
0.5709113845,RSL20000916_100704.aif,E,E
2.575174756,RSL20000916_100704.aif,G,G
13.179550047500001,RSL20000916_100704.aif,E,E
15.3660191795,RSL20000916_100704.aif,G,G
18.1841349505,RSL20000916_100704.aif,E,E
20.394898184,RSL20000916_100704.aif,G,G
30.8105396055,RSL20000916_100704.aif,E,E
33.199230579,RSL20000916_100704.aif,G,G
35.7986994365,RSL20000916_100704.aif,E,E
37.827256909,RSL20000916_100704.aif,G,G
47.9648586025,RSL20000916_100704.aif,E,E
50.382121698999995,RSL20000916_100704.aif,G,G
52.775090693500005,RSL20000916_100704.aif,E,E
54.560707152,RSL20000916_100704.aif,G,G
64.91061254249999,RSL20000916_100704.aif,E,E
67.0849346235,RSL20000916_100704.aif,G,G
69.523334084,RSL20000916_100704.aif,E,E
71.39397989700001,RSL20000916_100704.aif,G,G
73.42253736949999,RSL20000916_100704.aif,D,D
75.29645807150001,RSL20000916_100704.aif,G,G
81.616199342,RSL20000916_100704.aif,D,D
85.70413498,RSL20000916_100704.aif,D,D
88.08495692400001,RSL20000916_100704.aif,D,D
89.360397251,RSL20000916_100704.aif,D,D
91.468682776,RSL20000916_100704.aif,D,D
92.88988771199999,RSL20000916_100704.aif,D,D
94.27465149599999,RSL20000916_100704.aif,D,D
94.991327489,RSL20000916_100704.aif,D,D
96.18173846100001,RSL20000916_100704.aif,D,D
97.1899436725,RSL20000916_100704.aif,L,L
100.8705000455,RSL20000916_100704.aif,D,D
105.6321439335,RSL20000916_100704.aif,D,D
107.394714764,RSL20000916_100704.aif,L,L
107.86629513700001,RSL20000916_100704.aif,J,J
109.1781766165,RSL20000916_100704.aif,D,D
111.06312408599999,RSL20000916_100704.aif,L,L
111.534704459,RSL20000916_100704.aif,K,K
112.0205864885,RSL20000916_100704.aif,J,J
113.332467968,RSL20000916_100704.aif,D,D
115.17872267850001,RSL20000916_100704.aif,L,L
117.02507439050001,RSL20000916_100704.aif,L,L
120.61366969950001,RSL20000916_100704.aif,D,D
124.877284507,RSL20000916_100704.aif,D,D
127.14878299450001,RSL20000916_100704.aif,L,L
127.62251797299999,RSL20000916_100704.aif,,?
128.169135256,RSL20000916_100704.aif,D,D
129.323105076,RSL20000916_100704.aif,D,D
130.0154869675,RSL20000916_100704.aif,L,L
130.817192316,RSL20000916_100704.aif,L,L
132.542073521,RSL20000916_100704.aif,D,D
133.99971960850002,RSL20000916_100704.aif,L,L
134.813572008,RSL20000916_100704.aif,P,P
137.340158561,RSL20000916_100704.aif,P,P
140.54697995499998,RSL20000916_100704.aif,D,D
144.506935608,RSL20000916_100704.aif,D,D
146.9484928055,RSL20000916_100704.aif,L,L
148.551903503,RSL20000916_100704.aif,D,D
150.361814062,RSL20000916_100704.aif,L,L
151.600813237,RSL20000916_100704.aif,M,M
154.06666453600002,RSL20000916_100704.aif,L,L
156.1559572625,RSL20000916_100704.aif,M,M
157.978014873,RSL20000916_100704.aif,L,L
158.8768966275,RSL20000916_100704.aif,P,P
160.443866172,RSL20000916_100704.aif,P,P
161.40348318050002,RSL20000916_100704.aif,P,P
3.8988092534999996,RSL20000916_091204.aif,D,D
5.8556543555000005,RSL20000916_091204.aif,D,D
6.7187495335000005,RSL20000916_091204.aif,L,L
7.180059025,RSL20000916_091204.aif,K,K
8.318451803,RSL20000916_091204.aif,D,D
10.111606441,RSL20000916_091204.aif,L,L
10.5282730785,RSL20000916_091204.aif,Q,Q
10.9821420945,RSL20000916_091204.aif,D,D
12.299106289000001,RSL20000916_091204.aif,D,D
14.456844234,RSL20000916_091204.aif,L,L
14.9107132505,RSL20000916_091204.aif,Q,Q
15.446427499,RSL20000916_091204.aif,D,D
16.748510742,RSL20000916_091204.aif,D,D
17.6860106765,RSL20000916_091204.aif,L,L
18.147294217499997,RSL20000916_091204.aif,Q,Q
18.5788418065,RSL20000916_091204.aif,K,K
19.0624727255,RSL20000916_091204.aif,L,L
19.546103644,RSL20000916_091204.aif,Q,Q
22.105627276,RSL20000916_091204.aif,D,D
26.369019837,RSL20000916_091204.aif,D,D
28.7648530035,RSL20000916_091204.aif,L,L
29.1889601175,RSL20000916_091204.aif,Q,Q
29.717233890499998,RSL20000916_091204.aif,D,D
31.249971879,RSL20000916_091204.aif,J,J
31.9642575435,RSL20000916_091204.aif,L,L
32.6115789275,RSL20000916_091204.aif,P,P
33.6086026675,RSL20000916_091204.aif,D,D
35.2306263645,RSL20000916_091204.aif,L,L
36.659171743,RSL20000916_091204.aif,L,L
37.618993105,RSL20000916_091204.aif,P,P
40.4984571905,RSL20000916_091204.aif,M,M
45.10411163249999,RSL20000916_091204.aif,M,M
47.581790032,RSL20000916_091204.aif,M,M
49.32286134,RSL20000916_091204.aif,P,P
50.0966708095,RSL20000916_091204.aif,L,L
51.86750402,RSL20000916_091204.aif,P,P
55.455358347,RSL20000916_091204.aif,M,M
60.821793367,RSL20000916_091204.aif,M,M
64.0048259035,RSL20000916_091204.aif,M,M
65.921264517,RSL20000916_091204.aif,P,P
66.52104254849999,RSL20000916_091204.aif,P,P
67.31022416900001,RSL20000916_091204.aif,M,M
69.614634501,RSL20000916_091204.aif,P,P
72.93724114899999,RSL20000916_091204.aif,M,M
77.971168705,RSL20000916_091204.aif,M,M
81.28442659800001,RSL20000916_091204.aif,M,M
83.61509733150001,RSL20000916_091204.aif,P,P
86.660591254,RSL20000916_091204.aif,M,M
90.7222459945,RSL20000916_091204.aif,M,M
93.2844556565,RSL20000916_091204.aif,O,O
94.60501956799999,RSL20000916_091204.aif,M,M
96.23321695499999,RSL20000916_091204.aif,P,P
97.3092819215,RSL20000916_091204.aif,M,M
100.7680213165,RSL20000916_091204.aif,M,M
104.2580580235,RSL20000916_091204.aif,O,O
105.478296034,RSL20000916_091204.aif,M,M
108.3577601195,RSL20000916_091204.aif,O,O
109.964902865,RSL20000916_091204.aif,M,M
111.542283708,RSL20000916_091204.aif,P,P
114.116688291,RSL20000916_091204.aif,M,M
118.5155661165,RSL20000916_091204.aif,B,B
122.16139919599999,RSL20000916_091204.aif,A,A
125.59889895750001,RSL20000916_091204.aif,A,A
127.481339303,RSL20000916_091204.aif,M,M
129.289374892,RSL20000916_091204.aif,B,B
131.314523242,RSL20000916_091204.aif,M,M
132.4901183985,RSL20000916_091204.aif,B,B
135.458868192,RSL20000916_091204.aif,B,B
139.315491908,RSL20000916_091204.aif,A,A
142.75299166899998,RSL20000916_091204.aif,A,A
144.97025342,RSL20000916_091204.aif,B,B
147.7574961015,RSL20000916_091204.aif,B,B
151.8423172465,RSL20000916_091204.aif,B,B
155.873691331,RSL20000916_091204.aif,A,A
159.4748815575,RSL20000916_091204.aif,A,A
162.2501789835,RSL20000916_091204.aif,B,B
166.34804473499997,RSL20000916_091204.aif,B,B
170.403103977,RSL20000916_091204.aif,B,B
174.6982906395,RSL20000916_091204.aif,A,A
178.961683201,RSL20000916_091204.aif,A,A
184.475075675,RSL20000916_091204.aif,B,B
187.4000584665,RSL20000916_091204.aif,B,B
191.0235701195,RSL20000916_091204.aif,B,B
195.3259671415,RSL20000916_091204.aif,A,A
199.7009668375,RSL20000916_091204.aif,A,A
204.89010993199997,RSL20000916_091204.aif,B,B
207.92582400650002,RSL20000916_091204.aif,B,B
211.9287999195,RSL20000916_091204.aif,B,B
216.371879364,RSL20000916_091204.aif,A,A
220.17396243299999,RSL20000916_091204.aif,A,A
225.3525335025,RSL20000916_091204.aif,B,B
228.90908087399998,RSL20000916_091204.aif,B,B
233.3724466645,RSL20000916_091204.aif,D,D
239.07319949700002,RSL20000916_091204.aif,C,C
245.330639539,RSL20000916_091204.aif,D,D
250.194430168,RSL20000916_091204.aif,D,D
253.1185371075,RSL20000916_091204.aif,F,F
256.3625845015,RSL20000916_091204.aif,F,F
261.24690109200003,RSL20000916_091204.aif,E,E
263.65017473449996,RSL20000916_091204.aif,E,E
268.2316809035,RSL20000916_091204.aif,E,E
271.29309333599997,RSL20000916_091204.aif,F,F
274.3213669355,RSL20000916_091204.aif,F,F
278.55974198900003,RSL20000916_091204.aif,I,I
281.0785603135,RSL20000916_091204.aif,I,I
284.81490156899997,RSL20000916_091204.aif,E,E
287.352103774,RSL20000916_091204.aif,G,G
289.86698455199996,RSL20000916_091204.aif,E,E
291.92055583800004,RSL20000916_091204.aif,G,G
295.447341307,RSL20000916_091204.aif,I,I
297.910138755,RSL20000916_091204.aif,I,I
3.5039663955,RSL20000916_093704.aif,M,M
5.640017982,RSL20000916_093704.aif,L,L
6.292408121999999,RSL20000916_093704.aif,M,M
7.797114411500001,RSL20000916_093704.aif,M,M
8.680997827,RSL20000916_093704.aif,L,L
9.7858520955,RSL20000916_093704.aif,M,M
11.0151356745,RSL20000916_093704.aif,M,M
12.4251401705,RSL20000916_093704.aif,M,M
14.84529714,RSL20000916_093704.aif,M,M
19.990761306499998,RSL20000916_093704.aif,M,M
22.810770298,RSL20000916_093704.aif,M,M
24.852120089499998,RSL20000916_093704.aif,M,M
27.082873470499997,RSL20000916_093704.aif,M,M
28.3245192205,RSL20000916_093704.aif,M,M
29.513552861999997,RSL20000916_093704.aif,P,P
30.5660191215,RSL20000916_093704.aif,M,M
32.8622853255,RSL20000916_093704.aif,M,M
34.6359593145,RSL20000916_093704.aif,M,M
39.263935183499996,RSL20000916_093704.aif,M,M
41.30067484,RSL20000916_093704.aif,M,M
43.763692905,RSL20000916_093704.aif,M,M
46.14825505,RSL20000916_093704.aif,M,M
47.308969255,RSL20000916_093704.aif,M,M
49.161647698,RSL20000916_093704.aif,O,O
51.922505407,RSL20000916_093704.aif,M,M
56.14869559,RSL20000916_093704.aif,M,M
61.141254767,RSL20000916_093704.aif,M,M
63.4229768375,RSL20000916_093704.aif,O,O
64.760690493,RSL20000916_093704.aif,M,M
66.3603927625,RSL20000916_093704.aif,M,M
68.689261649,RSL20000916_093704.aif,M,M
70.973487681,RSL20000916_093704.aif,M,M
74.57375829349999,RSL20000916_093704.aif,M,M
78.86081599799999,RSL20000916_093704.aif,O,O
79.7313516515,RSL20000916_093704.aif,M,M
82.42480384550001,RSL20000916_093704.aif,O,O
84.054268018,RSL20000916_093704.aif,B,B
85.475398872,RSL20000916_093704.aif,O,O
86.892943901,RSL20000916_093704.aif,B,B
88.052985186,RSL20000916_093704.aif,M,M
90.15746950799999,RSL20000916_093704.aif,B,B
91.9147139165,RSL20000916_093704.aif,B,B
95.6922632735,RSL20000916_093704.aif,B,B
100.58825592150001,RSL20000916_093704.aif,O,O
103.58714608,RSL20000916_093704.aif,O,O
105.418444632,RSL20000916_093704.aif,B,B
108.5962159575,RSL20000916_093704.aif,B,B
111.111074722,RSL20000916_093704.aif,B,B
114.8675792365,RSL20000916_093704.aif,B,B
119.0986488195,RSL20000916_093704.aif,A,A
123.8968730735,RSL20000916_093704.aif,A,A
128.87166275750002,RSL20000916_093704.aif,B,B
131.786373543,RSL20000916_093704.aif,B,B
135.448176263,RSL20000916_093704.aif,B,B
139.4361740525,RSL20000916_093704.aif,A,A
143.6030530095,RSL20000916_093704.aif,A,A
148.962918767,RSL20000916_093704.aif,B,B
152.11964524950002,RSL20000916_093704.aif,B,B
155.844582499,RSL20000916_093704.aif,D,D
161.642436805,RSL20000916_093704.aif,C,C
167.9664121915,RSL20000916_093704.aif,D,D
172.5506610235,RSL20000916_093704.aif,E,E
175.93888078100002,RSL20000916_093704.aif,G,G
178.464261967,RSL20000916_093704.aif,E,E
181.084344948,RSL20000916_093704.aif,F,F
184.4936095485,RSL20000916_093704.aif,F,F
188.27115890599998,RSL20000916_093704.aif,I,I
190.59277720900002,RSL20000916_093704.aif,I,I
194.8984048995,RSL20000916_093704.aif,E,E
197.3816963985,RSL20000916_093704.aif,G,G
199.81237579,RSL20000916_093704.aif,E,E
202.36932424100002,RSL20000916_093704.aif,F,F
204.873660584,RSL20000916_093704.aif,E,E
207.12545880800002,RSL20000916_093704.aif,F,F
211.0988453215,RSL20000916_093704.aif,I,I
213.2033296435,RSL20000916_093704.aif,I,I
217.35398887899998,RSL20000916_093704.aif,E,E
219.9425045945,RSL20000916_093704.aif,F,F
223.1939328715,RSL20000916_093704.aif,E,E
225.750881322,RSL20000916_093704.aif,F,F
228.4656660975,RSL20000916_093704.aif,E,E
230.896345489,RSL20000916_093704.aif,F,F
234.9075584315,RSL20000916_093704.aif,I,I
237.033087597,RSL20000916_093704.aif,I,I
241.1263096025,RSL20000916_093704.aif,E,E
243.66438352,RSL20000916_093704.aif,F,F
247.536634672,RSL20000916_093704.aif,E,E
249.651641415,RSL20000916_093704.aif,F,F
253.61812932200002,RSL20000916_093704.aif,I,I
255.2491046715,RSL20000916_093704.aif,I,I
261.1423002145,RSL20000916_093704.aif,E,E
263.9307419405,RSL20000916_093704.aif,F,F
266.3824661755,RSL20000916_093704.aif,E,E
268.6763540865,RSL20000916_093704.aif,F,F
271.031555023,RSL20000916_093704.aif,I,I
272.89402364750003,RSL20000916_093704.aif,I,I
278.1177373675,RSL20000916_093704.aif,E,E
280.65364097500003,RSL20000916_093704.aif,F,F
283.6735759765,RSL20000916_093704.aif,E,E
286.1042553675,RSL20000916_093704.aif,F,F
3.829119957,RSL20000916_094704.aif,A,A
7.333548455499999,RSL20000916_094704.aif,A,A
9.975356217,RSL20000916_094704.aif,B,B
12.6163371695,RSL20000916_094704.aif,B,B
16.3932079265,RSL20000916_094704.aif,B,B
20.558825657,RSL20000916_094704.aif,B,B
24.6157869905,RSL20000916_094704.aif,A,A
28.810651349,RSL20000916_094704.aif,A,A
32.194410995,RSL20000916_094704.aif,B,B
35.0830453485,RSL20000916_094704.aif,B,B
38.6598160355,RSL20000916_094704.aif,B,B
42.0723749505,RSL20000916_094704.aif,B,B
46.031855883999995,RSL20000916_094704.aif,A,A
49.9614801315,RSL20000916_094704.aif,A,A
55.261041864999996,RSL20000916_094704.aif,B,B
58.724417420500004,RSL20000916_094704.aif,B,B
63.183243993999994,RSL20000916_094704.aif,D,D
69.07993944399999,RSL20000916_094704.aif,C,C
75.1330894335,RSL20000916_094704.aif,D,D
80.119155966,RSL20000916_094704.aif,D,D
85.64957584199999,RSL20000916_094704.aif,C,C
91.42692663049999,RSL20000916_094704.aif,E,E
94.42005938450001,RSL20000916_094704.aif,F,F
97.495298024,RSL20000916_094704.aif,F,F
102.21393922600001,RSL20000916_094704.aif,I,I
104.572617406,RSL20000916_094704.aif,I,I
109.05866178299999,RSL20000916_094704.aif,E,E
111.992081165,RSL20000916_094704.aif,F,F
115.3211016345,RSL20000916_094704.aif,F,F
119.3592183925,RSL20000916_094704.aif,I,I
121.7391589085,RSL20000916_094704.aif,I,I
126.1616482715,RSL20000916_094704.aif,E,E
128.6621457095,RSL20000916_094704.aif,F,F
131.058144747,RSL20000916_094704.aif,E,E
133.4392154415,RSL20000916_094704.aif,F,F
137.27579957,RSL20000916_094704.aif,I,I
139.500122664,RSL20000916_094704.aif,I,I
143.2831761335,RSL20000916_094704.aif,E,E
