fn,start,stop,label
1795.WAV,183.3318238620876,183.65383484867075,hj
1795.WAV,184.5471556501596,184.8414667669292,au
1795.WAV,198.97172555451064,199.2868115736404,hj
1795.WAV,201.7555624707782,202.0429486200944,bf
1795.WAV,205.54484974084565,205.89802308096915,bx
1795.WAV,207.28647905537625,207.5392403674254,fa
1795.WAV,210.4899415391029,210.7773276884191,bf
1795.WAV,216.8103044133888,217.14270285115208,bx
1795.WAV,219.833717743327,220.1799661159971,bx
1795.WAV,222.3412209979868,222.61129472866944,fa
1795.WAV,224.5301757497901,224.8764241224602,bx
1795.WAV,227.89291248494504,228.24262334134184,bx
1795.WAV,235.6259687197249,235.9791420598484,bx
1795.WAV,237.4202003266843,237.68681157364028,fa
1795.WAV,238.9367681989793,239.2172293808421,bf
1795.WAV,240.74484974084552,241.09456059724232,bx
1795.WAV,244.13528634581408,244.43998491376377,hj
1795.WAV,246.96480058705703,247.21409941537956,fa
1795.WAV,252.6335514841948,252.9278626009644,bf
1795.WAV,256.42563620146063,256.6887849646899,fa
1795.WAV,258.43800428320225,258.787715139599,bx
1795.WAV,260.13528634581405,260.4122850439501,bf
1795.WAV,262.8713135264361,263.18986202929256,hj
1795.WAV,263.6261349788569,263.9585334166202,hj
1795.WAV,266.6287734064349,266.8988471371176,fa
1795.WAV,270.50742021686824,270.79134388245774,bf
1795.WAV,271.59810259077904,271.95127593090257,bx
1795.WAV,275.4663619500323,275.736435680715,fa
1795.WAV,290.5938160509036,290.9192895212136,hj
1795.WAV,300.5089020700334,300.8447629915234,hj
1795.WAV,303.24492925065545,303.5357778836984,au
1795.WAV,306.79117762332555,307.12357606108884,bc
1795.WAV,312.22168217984927,312.5402306827057,au
1795.WAV,318.29620870953937,318.62860714730266,hj
1795.WAV,322.4068419296617,322.739240367425,bf
1795.WAV,373.6414667669285,373.9427028511515,cm
1795.WAV,378.1751880382367,378.6253109227078,dm
1795.WAV,380.9631524747593,381.2505386240754,ce
1795.WAV,383.3384163112761,383.7089020700331,ip
1795.WAV,389.6137668971149,389.91846546506457,ce
1795.WAV,391.6088225602229,391.9689208677998,ip
1795.WAV,395.1793083189799,395.4770819194762,ce
1795.WAV,399.8300890004676,400.09670024742354,aa
1795.WAV,403.5079117547523,403.812610322702,ce
1795.WAV,405.83190337189694,406.1019771025796,aa
1795.WAV,407.53957288568887,407.8546589048186,ce
1795.WAV,411.57749394755047,411.94105473885406,ip
1795.WAV,414.0676847835768,414.32737106307934,aa
1795.WAV,416.90758647599984,417.2295974625831,ce
1795.WAV,421.101319305563,421.3679305525189,aa
1795.WAV,423.6088225602228,423.9273710630793,ce
1795.WAV,425.3227520049397,425.6863127962433,ip
1795.WAV,429.8945605972417,430.1750217791045,aa
1795.WAV,432.4955509125224,432.8037119641988,ce
1795.WAV,434.86042729785913,435.22398808916273,ip
1795.WAV,437.7418787950026,438.00849004195857,aa
1795.WAV,439.4079985040741,439.7161595557504,ce
1795.WAV,441.56858834953545,441.84904953139824,aa
1795.WAV,444.88631279624326,445.18754888046624,cm
1795.WAV,449.4511964210918,449.76281995649487,ce
1795.WAV,452.73775851425927,453.1948063661838,dm
1795.WAV,455.4391608576144,455.75424687674416,ce
1795.WAV,458.1613381033295,458.51797392717975,ip
1795.WAV,460.3427028511511,460.6093140981071,aa
1795.WAV,467.0266265167406,467.3417125358704,ce
1795.WAV,471.1794745781117,471.7369344581105,dl
1795.WAV,474.607998504074,474.9680968116509,bi
1795.WAV,480.43322620544166,480.9664486993536,ac
1795.WAV,483.9586996757515,484.5161595557504,dl
1795.WAV,487.4841731460614,487.8581213885451,bi
1795.WAV,496.6998374523975,497.260759816123,dl
1795.WAV,499.5397391448205,499.9067624198509,bi
1795.WAV,507.1723833515261,507.7229182640715,dl
1795.WAV,511.0267927758727,511.4076659858097,bi
1795.WAV,513.9255566916496,514.4414667669281,ac
1795.WAV,516.0625741875525,516.6442714536383,dl
1795.WAV,518.7397391448206,519.1102249035777,bi
1795.WAV,522.1267132660626,522.6945605972415,dl
1795.WAV,524.9666149584857,525.3405632009694,bi
1795.WAV,542.0815347184837,542.6251446635757,dl
1795.WAV,544.3709014983615,544.7309998059384,bi
1795.WAV,547.3735399259393,547.8721375825843,ac
1795.WAV,549.693404022829,550.2543263865546,dl
1795.WAV,553.2915896513997,553.6482254752499,bi
1795.WAV,555.2485579935142,555.7575431013391,ac
1795.WAV,557.0531770516536,557.6002494804724,dl
1795.WAV,561.4823587746326,561.8459195659362,bi
1795.WAV,565.6137668971153,566.1573768422073,dl
1795.WAV,569.405851614381,569.7417125358711,am
1795.WAV,571.7229182640724,571.9410547388546,jm
1795.WAV,573.1709014983619,573.4617501314048,au
1795.WAV,574.6355321147563,574.9610055850662,am
1795.WAV,575.9374259959959,576.155562470778,jm
1795.WAV,577.6554829609678,577.9463315940106,au
1795.WAV,579.2413005077968,579.5598490106534,am
1795.WAV,581.1013193055636,581.3229182640725,jm
1795.WAV,582.8332262054425,583.1309998059388,au
1795.WAV,584.6856549992275,585.028440888171,bc
1795.WAV,586.6114609878016,586.9438594255649,am
1795.WAV,618.3413872571194,618.6322358901623,ah
1795.WAV,623.2345417994762,623.5323153999726,ah
1795.WAV,626.7011530464323,627.1305010285431,df
1795.WAV,631.6607598161248,631.9550709328944,jo
1795.WAV,645.212118784819,645.5306672876754,hd
1795.WAV,648.297856821838,648.6718050643217,hg
1795.WAV,662.2370139679227,662.5971122754996,cd
1795.WAV,673.6450955097891,673.970568980099,hd
1795.WAV,680.0312455748824,680.3740314638258,hd
1795.WAV,682.0851634613445,682.4417992851946,hg
1795.WAV,683.8025553897882,684.117641408918,dn
1795.WAV,686.2200340675538,686.5524325053171,cd
1795.WAV,688.0690003776122,688.3875488804686,hd
1795.WAV,689.8286071473045,690.1644680687945,cc
1795.WAV,692.2668607274303,692.5992591651936,ak
1795.WAV,694.9336382335184,695.297199024822,hg
1795.WAV,702.7013193055654,703.0406427107821,ak
1795.WAV,753.4234965512815,753.752432505318,da
1795.WAV,760.581780487429,760.9072539577389,hj
1795.WAV,808.1558949890455,808.5090683291689,da
1795.WAV,812.114178925193,812.4569648141363,hj
1795.WAV,821.9773276884224,822.2924137075522,hj
1795.WAV,824.0762578633316,824.4121187848216,hj
1795.WAV,825.288127167677,825.6274505728936,hj
1795.WAV,924.4973647324032,924.8505380725264,fq
1795.WAV,926.3290186238278,926.606017321964,cr
1795.WAV,929.8060173219636,930.1453407271804,fq
1795.WAV,932.6736188842006,932.9956298707838,ch
1795.WAV,935.672794828052,936.0155807169954,fq
1795.WAV,938.4434468459413,938.7169830603506,cr
1795.WAV,940.5527644720304,940.9024753284272,fq
1795.WAV,944.2132748076816,944.486811022091,cr
1795.WAV,946.5192889696644,946.872462309788,fq
1795.WAV,951.3646337763756,951.6347075070584,cr
1795.WAV,965.3488032109078,965.7123640022114,fq
1795.WAV,970.9247320839528,971.2813679078032,da
1795.WAV,973.4599352084264,973.7473213577424,cr
CaVi10-31.WAV,36.59920873077131,37.10456142469657,ac
CaVi10-31.WAV,38.11804686169822,38.49879204736924,aa
CaVi10-31.WAV,40.23291330210728,40.59289056855988,bq
CaVi10-31.WAV,41.68875942233896,41.99538023401757,aa
CaVi10-31.WAV,43.972549333588006,44.51597654554873,ac
CaVi10-31.WAV,45.38822914054301,45.737822442505006,aa
CaVi10-31.WAV,47.19020739109702,47.59518181020151,am
CaVi10-31.WAV,49.13695394736989,49.57503205145378,ab
CaVi10-31.WAV,50.73117525980331,51.07268776029882,ad
CaVi10-31.WAV,56.71727983550113,57.04230552562789,ad
CaVi10-31.WAV,65.28885687458299,65.55883982442245,aa
CaVi10-31.WAV,67.30335876598963,67.65641339270277,ae
CaVi10-31.WAV,70.65393692576819,70.95507175443527,af
CaVi10-31.WAV,73.16339383132723,73.53238564237435,ae
CaVi10-31.WAV,75.98992274988734,76.31874813751232,af
CaVi10-31.WAV,77.33355740118257,77.82109593637271,ag
CaVi10-31.WAV,85.48715807314377,85.86098061907532,af
CaVi10-31.WAV,90.5840301309178,90.87137168305884,af
CaVi10-31.WAV,102.64054729930297,102.92082307557168,ah
CaVi10-31.WAV,110.90573993742645,111.20721304131212,ai
CaVi10-31.WAV,112.40562243005532,112.7377138960544,aj
CaVi10-31.WAV,114.13438226014982,114.41465803641854,au
CaVi10-31.WAV,116.35507015045108,116.6989379095707,aj
CaVi10-31.WAV,119.44220326625414,119.79871920785897,ai
CaVi10-31.WAV,121.55014703749036,121.91358561873795,au
CaVi10-31.WAV,123.1783642545656,123.57295471420588,aj
CaVi10-31.WAV,125.63730504497596,126.09419926140151,ak
CaVi10-31.WAV,127.55833754585623,127.97715724424634,an
CaVi10-31.WAV,129.28001734421986,129.5984587677892,ao
CaVi10-31.WAV,131.00375461528,131.63025350295447,ap
CaVi10-31.WAV,133.7396079375132,134.10996915840363,as
CaVi10-31.WAV,135.51180368607302,135.87178094749925,aq
CaVi10-31.WAV,137.15663940595726,137.60661098274002,ar
CaVi10-31.WAV,138.84576347880335,139.24727657808646,bi
CaVi10-31.WAV,141.29017089363003,141.62938023612782,as
CaVi10-31.WAV,142.87545537183394,143.19389679540328,aq
CaVi10-31.WAV,144.59159566926124,144.99310876854432,ar
CaVi10-31.WAV,146.2114933456792,146.5459678905637,bi
CaVi10-31.WAV,148.32845851617878,148.6849744577836,as
CaVi10-31.WAV,150.3187174134872,150.62677487759234,aq
CaVi10-31.WAV,152.12831334609243,152.5817462426966,ar
CaVi10-31.WAV,153.91781569375928,154.33663539214942,bi
CaVi10-31.WAV,156.43214454742247,156.7921218088487,as
CaVi10-31.WAV,163.43457708129807,163.79371805206847,ai
CaVi10-31.WAV,164.76288760206214,165.15747806170242,aj
CaVi10-31.WAV,166.2651004045523,166.58354182812167,au
CaVi10-31.WAV,168.15568983175638,168.6541198860388,ak
CaVi10-31.WAV,171.27436651545912,171.61703717777831,au
CaVi10-31.WAV,173.0084877459835,173.39961688580237,am
CaVi10-31.WAV,174.6007086261382,175.14759715792036,ba
CaVi10-31.WAV,176.46982132969742,176.81595331183803,au
CaVi10-31.WAV,178.17765571886267,178.4268707460039,bm
CaVi10-31.WAV,179.7733241565308,180.14714669724265,bp
CaVi10-31.WAV,182.39287574354267,182.79438884282575,am
CaVi10-31.WAV,185.42084930717243,185.81890108663413,bc
CaVi10-31.WAV,198.24085096411028,198.5258372576272,ah
CaVi10-31.WAV,200.7793383375065,201.05961411377524,ai
CaVi10-31.WAV,202.2770582188153,202.6798074435376,aj
CaVi10-31.WAV,205.31931411800272,205.6584713598741,au
CaVi10-31.WAV,207.55384478396164,207.90006780170532,aj
CaVi10-31.WAV,210.24819647747617,210.5661563917306,ak
CaVi10-31.WAV,212.64151481050516,212.9738015133601,ai
CaVi10-31.WAV,217.09810328613457,217.4184184590131,au
CaVi10-31.WAV,221.1626374014325,221.53992126196573,aj
CaVi10-31.WAV,223.2671198528473,223.6617103124876,ak
CaVi10-31.WAV,225.59799875597596,226.02374109400887,an
CaVi10-31.WAV,227.89977643721085,228.225140500423,ao
CaVi10-31.WAV,232.2285389283975,232.50544449616365,ao
CaVi10-31.WAV,234.24304085906715,234.81761991218187,ap
CaVi10-31.WAV,237.33677942908855,237.71060194557285,as
CaVi10-31.WAV,239.3007446881325,239.6018794930782,aq
CaVi10-31.WAV,242.5211759884572,242.8811532265532,bi
CaVi10-31.WAV,245.64191693794825,246.0088168152384,as
CaVi10-31.WAV,258.8582684351398,259.2297371327488,ar
1804.WAV,0.0202701986754966,0.3781222327341532,cd
1804.WAV,1.7056378429517502,2.1981653736991484,df
1804.WAV,3.417887086084036,3.79876029602114,cd
1804.WAV,7.317973835405956,7.816571492050891,df
1804.WAV,9.745174927823316,10.0533359794997,en
1804.WAV,11.238170450559752,11.62596862795026,aj
1804.WAV,12.997112183723832,13.350285523847328,hd
1804.WAV,14.226958943230995,14.6147571206215,ak
1804.WAV,14.774031372049745,15.141054647080043,an
1804.WAV,16.15902486273012,16.505273235400214,cc
1804.WAV,17.34039685006347,17.60008312956604,dd
1804.WAV,19.74748807664896,20.439984821989142,cb
1804.WAV,21.506429809813035,22.01887740136477,df
1804.WAV,23.297198933045745,23.660759724349347,cd
1804.WAV,24.81030432161406,25.135777791923942,hd
1804.WAV,26.303299844350494,26.79151004981533,df
1804.WAV,28.017229289067465,28.33577779192395,en
1804.WAV,29.59678690497142,30.09538456161636,df
1804.WAV,31.740064331799303,32.12093754173641,cd
1804.WAV,33.122260375281314,33.4511963293179,en
1804.WAV,34.929676880619205,35.341712444096615,aj
1804.WAV,36.56809671987708,36.93511999490738,ak
1804.WAV,40.99727844285592,41.495876099500855,df
1804.WAV,43.06850874795141,43.41475712062151,hd
1804.WAV,44.97287479763693,45.46454748682847,df
1804.WAV,47.00601778173872,47.33495373577531,au
1804.WAV,48.33214904906518,48.72687219390909,aj
1804.WAV,50.1402305909314,50.4830164798748,ak
1804.WAV,52.53347188261009,53.01821960434822,df
1804.WAV,54.12621439689252,54.50708760682962,hd
1804.WAV,55.71615946397659,56.09357019018699,cd
1804.WAV,57.44740132732706,57.76248734645685,en
1804.WAV,58.5976109611201,58.99233410596401,aj
1804.WAV,60.64393884360036,61.00749963490396,ak
1804.WAV,62.13000939888338,62.61475712062152,df
1804.WAV,64.43668859739455,64.79678690497146,cd
1804.WAV,66.098680786211,66.58342850794914,df
1804.WAV,68.81393306447288,69.13594405105607,en
1804.WAV,70.66356441105951,71.09291239317044,aj
1804.WAV,73.95012650422704,74.31714977925735,ak
1804.WAV,75.65713098149061,75.94105464708008,dd
1804.WAV,77.28170088584169,77.67988651441229,hd
1804.WAV,80.14237748062497,80.6202002349097,df
1804.WAV,81.86669437652205,82.26141752136596,cd
1804.WAV,83.4427895086993,83.73363814174219,dd
1804.WAV,86.02926485254491,86.37897570894171,hd
1804.WAV,87.37683605875992,87.85812129677136,df
1804.WAV,89.43355139242028,89.8455869558977,cd
1804.WAV,95.09950484235968,95.37650354049576,dd
1804.WAV,96.08351525727107,96.4747759183883,cc
1804.WAV,97.79051973453466,98.52456628459524,cb
1804.WAV,100.50230952906982,100.789695678386,he
1804.WAV,101.45103007018588,101.9461652431041,df
1804.WAV,103.11714977925736,103.50494795664788,cd
1804.WAV,104.7029673260864,105.21541491763811,df
1804.WAV,106.56644860757984,106.92308443143004,hd
1804.WAV,108.37386511291773,108.82398799738884,df
1804.WAV,110.355070841119,110.76364392086973,cd
1804.WAV,111.57040262919104,111.95473832285484,en
1804.WAV,113.1741976311819,113.67625777155357,df
1804.WAV,115.16166329030824,115.51483663043176,au
1804.WAV,116.3049479566479,116.7135210363986,aj
1804.WAV,118.1746891690664,118.5451749278234,ak
1804.WAV,118.66010192733287,119.04790010472338,an
1804.WAV,122.48334899813904,122.79843501726882,dd
1804.WAV,123.93412967962674,124.63355139242032,cb
1804.WAV,126.59398221826136,127.0787299399995,df
1804.WAV,130.17485542819844,130.56611608931564,cd
1804.WAV,135.93083345503206,136.27361934397544,en
1804.WAV,140.9908522527988,141.3855753976427,aj
1804.WAV,142.25812129677132,142.60090718571473,ak
1804.WAV,144.06900028583593,144.3425365002453,dd
1804.WAV,145.4650462642247,145.7766697996278,ao
1804.WAV,146.75655269428415,147.12357596931446,ak
1804.WAV,148.18376102621326,148.57502168733046,aj
1804.WAV,149.97386511291765,150.34781335540134,ak
1804.WAV,151.2175618073316,151.57419763118182,cc
1804.WAV,152.49521830248426,152.76529203316693,dd
1804.WAV,153.64476289974897,154.01524865850598,as
1804.WAV,155.14122090621208,155.43899450670838,ao
1804.WAV,158.4173955481995,158.94715555838474,ac
1804.WAV,160.16248734645677,160.47757336558658,cm
1804.WAV,161.34385933379014,161.7247325437272,ip
1804.WAV,162.7392402756506,163.0716387134139,ce
1804.WAV,164.43998482198907,164.96281986472093,dm
1804.WAV,167.802721557144,168.14550744608738,ce
1804.WAV,170.73264782646137,171.05119632931783,cm
1804.WAV,172.16957857304223,172.55737675043272,ip
1804.WAV,173.88071057056078,174.2096465245974,ce
1804.WAV,175.43536576384952,175.95127583912796,dm
1804.WAV,177.81129463689467,178.2094802654653,ip
1804.WAV,179.41096211863052,179.7329731052137,cm
1804.WAV,184.9591911218621,185.35737675043268,ip
1804.WAV,186.9023095290696,187.4355320229816,dm
1804.WAV,189.6279492585116,189.93957279391464,ce
1804.WAV,190.96100549329145,191.34534118695524,ip
1804.WAV,192.68252494199007,193.0114608960267,cm
1804.WAV,197.6587790937877,198.0431147874515,ip
1804.WAV,199.2556491283252,199.57766011490835,ce
1804.WAV,200.40865620931655,200.9453411869552,dm
1804.WAV,202.02976362994093,202.42794925851155,af
1804.WAV,203.7021432699375,204.02069177279395,ic
1804.WAV,205.07048937851263,205.44443762099635,fq
1804.WAV,206.34468338993855,206.6355320229815,cr
1804.WAV,207.8404763598734,208.2213495698105,ci
1804.WAV,209.0980229891942,209.4511963293177,ch
1804.WAV,210.4483916426076,210.82233988509125,cj
1804.WAV,212.22531083093344,212.53000939888312,cr
1804.WAV,213.8942279872033,214.2854886483205,fq
1804.WAV,215.9100585526716,216.2459194741616,ic
1804.WAV,216.96265360558863,217.3089019782588,ch
1804.WAV,218.1959628488225,218.5041239004989,ec
1804.WAV,220.5227519131656,220.900162639376,cj
1804.WAV,221.8807105705606,222.1923341059637,cr
1804.WAV,223.49076550347652,223.84393884360009,fq
1804.WAV,229.07708182770185,229.49257987490597,af
1804.WAV,230.7328140855932,231.06175003962977,ic
1804.WAV,232.88994144732789,233.24311478745136,ch
1804.WAV,234.61838586348,235.01310900832388,cj
1804.WAV,235.7713929444714,236.08994144732787,ec
1425.WAV,1024.8937364493252,1025.3196219477093,ag
1425.WAV,1051.909892293546,1052.1730410567752,ec
1425.WAV,1058.462241577521,1058.832727336278,cj
1425.WAV,1064.204369669448,1064.4882933350373,ec
1425.WAV,1066.8295973708157,1067.2173955482062,cj
1425.WAV,1069.3613380115623,1069.8426232495738,ag
1425.WAV,1072.1382499603765,1072.4948857842269,ch
1425.WAV,1074.5349537357818,1074.9227519131723,cj
1425.WAV,1080.5367681072114,1080.865704061248,cj
1425.WAV,1082.3690870351647,1082.7949725335488,ag
1425.WAV,1084.761663290315,1085.0317370209978,ec
1425.WAV,1086.8605934652242,1087.196454386714,cj
1425.WAV,1088.8971989330526,1089.3161594639837,ag
1425.WAV,1091.1547383228617,1091.438661988451,ec
1425.WAV,1093.042456990442,1093.3679304607515,cj
1425.WAV,1095.3802985424936,1095.8338839106914,ag
1425.WAV,1100.8620753183895,1101.1875487886994,cj
1425.WAV,1104.3148366304383,1104.5952978123014,ec
1425.WAV,1107.234375448576,1107.5390740165258,cj
1425.WAV,1109.970402629198,1110.2854886483278,ch
1425.WAV,1112.4848308513112,1112.8068418378946,cj
1425.WAV,1114.7915100498226,1115.2208580319334,ag
1425.WAV,1116.9936497000042,1117.274110881867,ec
1425.WAV,1142.77716133752,1143.10263480783,ds
1425.WAV,1146.3275372304452,1146.6495482170285,au
1425.WAV,1148.5435268155336,1148.8690002858436,au
1425.WAV,1150.4935701901943,1150.836356079138,am
1425.WAV,1189.2709809164055,1189.5583670657218,en
1425.WAV,1193.4612512622425,1193.786724732552,ds
1180.WAV,0.4050573320719016,0.7783008514664144,ci
1180.WAV,3.61591369503432,3.976012002611217,ch
1180.WAV,9.419701457513428,9.776337281363626,ch
1180.WAV,12.58507662024642,12.94863741155002,ch
1180.WAV,14.441632934286451,14.860593465217269,da
1180.WAV,16.7102248118039,17.098022989194405,ci
1180.WAV,18.590353475402512,18.98161413651972,cp
1180.WAV,20.6546588130446,21.0182196043482,ch
1180.WAV,22.760513955407102,23.137924681617505,da
1180.WAV,24.51945568857118,24.903791382234985,ci
1180.WAV,28.214590861489416,28.567764201612917,ch
1180.WAV,30.75671895341624,31.13412967962664,da
1180.WAV,32.50593827192854,32.87988651441225,ci
1180.WAV,36.2426232495672,36.588871622237285,ch
1180.WAV,39.74039685006348,40.10049515764037,ci
1180.WAV,42.25482507217669,42.61492337975359,ch
1180.WAV,43.94797961453345,44.33577779192396,da
1180.WAV,45.69027396559236,46.06768469180276,ci
1180.WAV,49.23305985453576,49.62778299937966,ci
1180.WAV,51.02316394124014,51.40749963490395,cp
1180.WAV,52.495384561616376,52.83124548310637,ch
1180.WAV,54.43091296484221,54.80832369105261,da
1180.WAV,55.94122090621215,56.30478169751574,ci
1180.WAV,57.99167630894744,58.35523710025104,ch
1180.WAV,60.069166544968006,60.4327273362716,da
1180.WAV,61.479062458263606,61.884173054287615,ci
1180.WAV,64.13824996036993,64.48103584931333,ch
1180.WAV,66.31335477726647,66.68037805229676,da
1180.WAV,68.06949906323217,68.43998482198919,ci
1180.WAV,71.02366271863642,71.3699110913065,ch
1180.WAV,73.33313936434594,73.70016263937625,da
1180.WAV,75.02349645950433,75.38705725080793,ci
1180.WAV,79.39727844285596,79.76430171788626,ch
1180.WAV,82.0709809163974,82.37221700062038,en
1180.WAV,84.5161594639766,84.83817045055979,ds
1180.WAV,86.9163257231087,87.20024938869818,ce
1180.WAV,89.29851452707895,89.67246276956266,ca
1180.WAV,91.1966206458394,91.53594405105608,ck
1180.WAV,93.52407474671077,93.88763553801437,cl
1180.WAV,99.93792468161756,100.23916076584054,en
1180.WAV,100.96628234844772,101.25366849776393,dn
1180.WAV,114.1644679770184,114.75655269428424,ej
1180.WAV,117.57221700062044,117.91846537329052,da
1180.WAV,120.45366849776396,120.83107922397436,cn
1180.WAV,122.20288781627626,122.50412390049924,co
1180.WAV,123.50131921378912,123.8683424888194,hc
1180.WAV,124.81706302993548,125.37106042620762,ej
1180.WAV,126.7117066649692,127.0995048423597,da
1180.WAV,128.22547709006582,128.5578755278291,bc
1180.WAV,130.03259708497322,130.47609151242142,ba
1180.WAV,131.75787552782913,132.23916076584055,bd
1180.WAV,134.37551322521503,134.71137414670503,au
1180.WAV,136.31516914869584,136.66141752136593,bc
1180.WAV,145.8701568602487,146.20255529801202,au
1180.WAV,150.4655378021092,150.7494614676987,ce
1180.WAV,153.81442460235732,154.1675979424808,ca
1180.WAV,176.66867500708335,176.92836128658593,ce
1180.WAV,202.80535998472195,203.17584574347893,ca
1180.WAV,209.9982687581364,210.36529203316672,ca
1180.WAV,214.3270384530409,214.638661988444,ck
1180.WAV,223.3072538659614,223.72621439689223,da
1180.WAV,225.4061840408705,225.7801322833542,ci
1180.WAV,229.96347766173727,230.33050093676755,cp
1180.WAV,248.54023059093095,248.979966024222,da
1180.WAV,252.21805334521576,252.59200158769943,ci
1180.WAV,255.646577271178,255.9893631601214,ch
1180.WAV,259.5771613375119,259.9441846125422,ci
1180.WAV,263.3318237703123,263.6884595941625,ch
1180.WAV,267.8302551678252,268.19727844285546,ca
1180.WAV,269.8841730542872,270.1992590734169,ck
1180.WAV,273.35078430124315,273.6693328040996,ck
1180.WAV,275.46356441105905,275.85136258844955,cl
1180.WAV,277.8249783126691,278.14698929925225,ck
1180.WAV,279.71615946397606,280.08664522273307,ca
1180.WAV,281.83586454124537,282.1509505603751,ck
1180.WAV,285.3336381417417,285.6937364493186,ca
1180.WAV,287.2899414473277,287.6188774013644,ck
1180.WAV,289.572383259752,289.95325646968905,cl
1180.WAV,291.636688597394,291.9690870351573,ck
1180.WAV,293.5826044518,293.9461652431036,ca
1180.WAV,295.8027215571435,296.1455074460869,ck
1180.WAV,298.3933244212442,298.76034769627444,ca
1180.WAV,301.9049479566472,302.23388391068386,ck
1180.WAV,304.7309997141636,305.10494795664727,ca
1180.WAV,307.93792468161695,308.2633981519268,ck
1180.WAV,310.4897751881955,310.87757336558604,cl
1180.WAV,318.55589489726697,318.926380656024,ca
1180.WAV,324.8381704505591,325.21558117676955,da
1180.WAV,327.02020023490905,327.390685993666,ci
1180.WAV,329.1150028895632,329.4924136157735,cp
1180.WAV,332.67510119714,333.01788708608336,ch
1180.WAV,334.5108826088198,334.8848308513035,da
1180.WAV,337.257297240622,337.6243205156523,ci
1180.WAV,344.0866452227329,344.43635607912967,ch
1180.WAV,347.7402305909307,348.1003288985076,ch
1180.WAV,354.5591911218615,354.9262143968918,ci
1180.WAV,360.5333056234772,360.8899414473274,ch
1180.WAV,383.3245662845944,383.7262143968917,da
1180.WAV,385.0114608960261,385.3715592036029,ci
1180.WAV,385.7662823484469,386.1367681072039,cp
1180.WAV,386.8015649827304,387.14435087167385,ch
1180.WAV,403.1791429690888,403.4907665044919,ae
1180.WAV,406.4380051924427,406.8084909511997,cp
1180.WAV,408.6338849116994,408.9143460935622,ce
1180.WAV,410.5105510915713,410.8048622083409,ce
1180.WAV,413.66553880312415,413.9529249524404,ce
1180.WAV,415.80255629902695,416.16265460660384,cp
1180.WAV,423.4109631196456,423.7849113621293,da
1180.WAV,425.7695795740572,426.14352781654094,ci
1180.WAV,430.3206132639989,430.666861636669,ch
1180.WAV,433.2920893380367,433.6660375805203,da
1180.WAV,435.2033803551756,435.5738661139326,ci
1180.WAV,437.4096475256124,437.7697458331893,cp
1180.WAV,440.0868124828805,440.439985823004,ch
1180.WAV,442.9509515613905,443.2314127432533,ce
1180.WAV,446.6460867343088,447.0131100093391,ci
1180.WAV,450.09884804635794,450.4000841305809,ce
1180.WAV,454.687304020765,455.0370148771618,ch
1180.WAV,457.1186326334374,457.4441061037473,ae
1180.WAV,459.75078530225846,460.1074211261087,ch
AmadorJy12-9.WAV,0.4749700408907671,0.7481800412871805,ec
AmadorJy12-9.WAV,1.17919236949873,1.5795863355969106,ci
AmadorJy12-9.WAV,2.4133478885307693,2.7619261648985973,ci
AmadorJy12-9.WAV,3.324832976060157,3.7699768560163696,da
AmadorJy12-9.WAV,4.131769322759218,4.480347599127045,da
AmadorJy12-9.WAV,6.221362917886311,6.405073090566658,db
AmadorJy12-9.WAV,7.127938764802991,7.488293334291364,ci
AmadorJy12-9.WAV,9.993371148971512,10.278357442488453,db
AmadorJy12-9.WAV,13.90218310361942,14.154195776398865,db
AmadorJy12-9.WAV,21.627992645671696,21.969505146167204,ai
AmadorJy12-9.WAV,22.01896557727345,22.303951870790392,ai
AmadorJy12-9.WAV,23.33675329232065,23.652357947950996,en
AmadorJy12-9.WAV,24.05251216096604,24.335143195858876,en
AmadorJy12-9.WAV,27.380773379630952,27.65869389727558,en
AmadorJy12-9.WAV,29.287375750704857,29.581783078718235,en
AmadorJy12-9.WAV,30.100658924648968,30.40684254578287,en
AmadorJy12-9.WAV,31.783271973349645,32.08238981861123,ak
AmadorJy12-9.WAV,32.51008849711037,32.81627211824427,ak
AmadorJy12-9.WAV,34.14703427058337,34.56862556429851,an
AmadorJy12-9.WAV,36.40572729110192,36.648318929384935,dd
AmadorJy12-9.WAV,45.223459473370205,45.553195680745176,dn
AmadorJy12-9.WAV,52.70288453188291,53.03026548063377,dn
AmadorJy12-9.WAV,56.88706302218693,57.40757517811456,ap
AmadorJy12-9.WAV,59.24938742216618,59.61209725027865,as
AmadorJy12-9.WAV,63.74210479222819,64.17547237906386,ar
AmadorJy12-9.WAV,66.68597934899746,66.97803141838672,bu
AmadorJy12-9.WAV,69.24379021477759,69.59707900839364,ar
AmadorJy12-9.WAV,70.64237567167164,70.94384877555733,en
AmadorJy12-9.WAV,72.43852064049563,73.02969055514647,dl
AmadorJy12-9.WAV,75.75193135878861,76.11699644552519,ca
AmadorJy12-9.WAV,78.69297146138962,79.23703620355833,dl
AmadorJy12-9.WAV,79.70880687700696,79.9937931705239,en
AmadorJy12-9.WAV,81.90510605884604,82.18302657649066,en
AmadorJy12-9.WAV,83.55003496956098,84.11058652209844,ac
AmadorJy12-9.WAV,85.83842899082332,86.41546735372951,dl
AmadorJy12-9.WAV,89.23662901958414,89.79718057212159,ac
AmadorJy12-9.WAV,91.84086713893788,92.10465610483784,aa
AmadorJy12-9.WAV,94.74234735109523,95.00378105837112,aa
